ID,Label,city_name,county_name,idcard_cnt,arpu_225,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,max1_sms,max2_sms,max3_sms,smsbi,max1_voc,max2_voc,max3_voc,vocsum,vocbi,count1,count2,count3,count4,count5,countbi2,countbi3,countbi4,countbi5,sum1,sum2,sum3,sum4,sum5,sumbi2,sumbi3,sumbi4,sumbi5,avg1,avg2,avg3,avg4,avg5,avgbi2,avgbi3,avgbi4,avgbi5,smssum,vocsum/60,moneycha,more20count,botcount,botbi
30f747cffcbd923b12ad5aef3586013f21bd339bd318532b9a17b9af518ba3bc1ba29ecff7b47d33a1eca24451afc6a6976b6e94d8ee8fdebc2eaeb1bd2e8c5e,0,11,132,2,14.2,110,29.73944482,0.357722282,0.0010252,1758.381434,28879.82017,3390.29671,1,3390.29671,84,23,44,1,0.523809524,1,1,3.652173913,1,30,195.1304348,46,1649,53.42857143,23.5,591,4,1,1,2,11,15,13,10,8,27,380,63,6.031746032,377,0.992105263,11,53,17,9,28,30,13,13,12,0.1,5,3,3,84,0.130952381,80,5,20,9,0,0.147058824,0.588235294,0.264705882,0,3279.645842,27.96665001,80.28543282,2.398785591,0,0.252746774,0.725574358,0.021678868,0,40.99557302,5.593330002,4.014271641,0.266531732,0,0.050549355,0.036278718,0.002408763,0,3,48.51666667,96.6225,44,27,0.613636364
d33d9c7653b3e93603c9a37f7b74b1e9d605d2206f13796f41faef20f228644cda287ae84c16e61287023fecf0395a0b65cfcca00670e2d2db8964e58154e2e5,0,11,148,1,2.26,145,9.83127313,0.117198944,0.000105858,368.7953806,2027.755284,1464.859696,1,1464.859696,37,25,5,1,0.135135135,1,1,1.48,1,4,278.76,42,3100,188.3513514,31,2093,9,1,1,2,11,8,11,25,5,20,184,73,2.520547945,181,0.983695652,10,23,15,22,15,29,9,7,7,0.125,2,2,2,37,0.162162162,101,5,29,14,0,0.104166667,0.604166667,0.291666667,0,1312.359335,80.12772179,69.69822788,2.674411774,0,0.525426439,0.457036477,0.017537085,0,12.99365678,16.02554436,2.403387168,0.191029412,0,0.105085288,0.015759879,0.001252649,0,3,4.083333333,19.3475,,,
74bc8df516f40e4423870cebf11b7ff4ec02d704d8fde3812bd61bebbee2c4eed213eaf11f3a4e062de485a9a912212c65a5978d7e60a60dfaf1b5be4e66a1aa,0,11,131,2,14.1,2,0.207372983,0.000946045,0.000659943,0.620512962,0.128013502,0.62211895,1,0.62211895,4,3,4,1,1,1,2,1.333333333,1,2,84.33333333,68,130,63.25,51.5,130,20,1,2,1,13,2,3,6,2,3,26,5,5.2,26,1,15,8,6,9,5,9,5,4,3,0.461538462,1,1,1,4,0.75,1,1,1,0,0,0.5,0.5,0,0,0.620512962,0.000659943,0.000946045,0,0,0.410926366,0.589073634,0,0,0.620512962,0.000659943,0.000946045,0,0,0.410926366,0.589073634,0,0,0,4.216666667,13.4675,,,
7a3443ddbf7f5c7e1bf94a8d8ab4b7f731485de020236032acc2941e88e0e614c100e9d23b77f46400c9b8596cb40918686bacf3aad5562e70a7ca576f3def5b,0,16,2,1,66.8,0,0,0,0,0,,0,0,,17,4,1,1,0.058823529,0,0,4.25,1.5,13,343.75,162.5,1038,80.88235294,65,241,12,0,0,2,9,4,10,3,2,14,73,5,14.6,73,1,15,13,12,24,14,18,7,5,4,0.219178082,2,1,1,17,0.235294118,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,66.7125,,,
4f37c8a68828ede8500805df5acb9c0ea4ab8ef04618098cafb8b77177b38d70313382199c7876a849531e1306b06e8ee16232157a22efdd0817e6775bbd26a1,0,11,68,1,2,18,3.267715153,0.055510521,0.002522469,29.5951004,65.50745863,62.08658791,1,62.08658791,63,15,57,1,0.904761905,2,2,4.2,3,12,328,198,881,78.0952381,59,407,2,2,2,2,7,11,16,12,9,25,116,14,8.285714286,116,1,17,15,16,16,18,28,7,5,5,0.146551724,3,3,3,63,0.142857143,13,2,3,1,0,0.333333333,0.5,0.166666667,0,31.47290516,0.446805954,30.16117477,0.005702019,0,0.014594976,0.985218767,0.000186257,0,2.420992705,0.223402977,10.05372492,0.005702019,0,0.007297488,0.328406256,0.000186257,0,0,75.25,8.7125,57,21,0.368421053
c775dac9e769587b078fda6c964f7372b59cdc155a72072b312e4955f81a5abf0642d7385d32c7ba7f76d9c3a24e21accd57ddae79ca2820bd4040d4e38b2501,0,20,42,1,24.8,2,0.001391888,0.001391888,0.001143456,0.00164032,1.23E-07,0.002783775,1,0.002783775,18,12,18,1,1,1,2,1.5,1,3,160.6666667,122,631,107.1111111,90.5,488,9,1,2,1,11,4,11,15,4,12,156,43,3.627906977,149,0.955128205,15,42,15,1,33,28,32,7,6,0.288461538,2,2,2,18,0.333333333,2,0,0,0,0,0,0,0,0,0.002783775,0,0,0,0,0,0,0,0,0.001391888,0,0,0,0,0,0,0,0,7,32.13333333,19.28,,,
43afbbd6c450313d7f53c25ce46575b58b87408507e795ddf584c2c8d3f0fccbfc705ddcb50c04e5241b70054ca852db897958e5e9b5dff3c202a158009c809c,1,4,24,1,66.8,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,251,1.406374502,353,1,18,35,24,6,63,17,18,13,12,0.121813031,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,,,
d2e1314bc2550714638db1bad6e724bac00e5820fa5a8211eb98f068bc98cf4355fa603c2d0733cdcfe407c8a8b80653163866762828bfe7b4d52dbdfedd2bdc,1,1,92,1,135,6,0.022276061,0.008583069,0.000434875,0.110889435,0.001567517,0.155932426,1,0.155932426,26,21,26,2,1,1,1,1.238095238,1,3,225.6666667,39,2557,182.2692308,37,1497,3,1,1,1,16,13,5,25,23,2,14,4,3.5,14,1,17,9,3,19,11,2,9,3,2,1,13,7,3,26,0.884615385,2,1,2,2,0,0.2,0.4,0.4,0,0.119472504,0.003163338,0.016210556,0.017086029,0,0.086762052,0.44461301,0.468624938,0,0.059736252,0.003163338,0.008105278,0.008543015,0,0.086762052,0.222306505,0.234312469,0,0,78.98333333,123.1525,26,23,0.884615385
e32b261ea4d8e0ae1bc650909a7670f5e0b9e57bdde082a40fec014b8245f2ac3fdb6b4a6191bc722cd426e3202b433080d7f933111c1c01f8a5ac24fbaef2aa,0,11,148,1,5,193,68.92693924,0.295670509,6.77E-05,3679.610994,103247.7748,14061.0956,1,14061.0956,49,17,13,1,0.265306122,1,1,2.882352941,2,8,451.8235294,100,3741,156.755102,59,2848,1,1,1,2,15,9,14,26,7,16,193,31,6.225806452,193,1,11,36,17,14,21,29,13,9,9,0.160621762,4,4,4,49,0.244897959,146,5,33,20,0,0.086206897,0.568965517,0.344827586,0,12437.65454,376.3503828,1172.239866,74.85081673,0,0.231822633,0.722071094,0.046106273,0,85.18941465,75.27007656,35.52242019,3.742540836,0,0.046364527,0.021880942,0.002305314,0,0,70.08333333,39.4875,,,
05c2621be32aea8f5897c273be8624d3fbbdf6644b08c0de38c48aa5c5d4e4dd036b238b0a7a52766d79330674ce60e611e679f822ee8833971dc149c784427c,0,11,133,1,21.1,226,135.676539,0.357385159,0.000206947,7835.43334,392010.5696,33105.07553,1,33105.07553,18,7,10,1,0.555555556,1,2,2.571428571,1,9,156,68,645,60.66666667,17,645,7,1,2,2,16,3,11,18,2,15,267,38,7.026315789,246,0.921348315,10,34,19,22,29,27,13,10,9,0.119850187,2,1,1,18,0.222222222,167,10,40,27,0,0.12987013,0.519480519,0.350649351,0,29943.41963,605.530899,2517.196735,38.92826653,0,0.19152334,0.79616404,0.01231262,0,179.3019139,60.5530899,62.92991838,1.441787649,0,0.019152334,0.019904101,0.000456023,0,0,15.1,18.835,,,
d2b5fa9af452e79899e8c47898a4b357eb08d954b1a3618f2772dca6318c4f64f98204296217f741d409e87746779f04219038cf819fa9c3feef7370a49964db,1,11,143,4,49.21,151,36.64536861,0.203777313,0.000720978,3135.933346,65057.4567,5936.549715,1,5936.549715,827,134,126,4,0.15235792,1,5,6.171641791,1,667,232.2910448,25,22638,37.63845224,29,514,1,1,5,2,10,183,14,16,293,10,145,20,7.25,143,0.986206897,14,41,10,8,42,14,31,21,10,0.427586207,74,52,51,827,0.214026602,113,5,29,15,0,0.102040816,0.591836735,0.306122449,0,5678.965276,83.32969856,135.4159222,38.83881855,0,0.323504396,0.525714684,0.150780919,0,50.25632987,16.66593971,4.669514557,2.58925457,0,0.064700879,0.018128093,0.010052061,0,0,119.3333333,31.31,126,88,0.698412698
bdecba296a4830ba602cdacb2ed168785c1363015d1c86aecad1e8ea275479700e8206c1752fae4f44bdcfbba4d719a5d841ae5e650e82d073d728133ad3d367,0,15,13,2,9.1,5,0.167494229,0.043228149,0.001846313,0.517123222,0.053112807,1.172459602,1,1.172459602,56,26,17,1,0.303571429,2,4,2.153846154,2,8,421.9230769,90,3082,195.8928571,42,2957,6,2,5,2,16,9,13,18,7,22,334,98,3.408163265,333,0.997005988,16,47,20,18,28,30,11,9,9,0.086826347,3,3,3,56,0.160714286,1,2,3,1,0,0.333333333,0.5,0.166666667,0,0.487836838,0.075208664,0.527647972,0.081766129,0,0.109854168,0.770713449,0.119432383,0,0.487836838,0.037604332,0.175882657,0.081766129,0,0.054927084,0.256904483,0.119432383,0,1,49.81666667,1.5275,,,
b47e360b5bbd41a66efe7cf42a98649554f844ace387ab7550271b8e553e2a71bf4236f977482a33030be4a1ed5bf31cd36ea35f968f87af5461b64f5ef75838,0,11,130,2,1.51,121,26.7725051,0.259626389,8.96E-05,572.1264219,8116.489462,3373.335643,1,3373.335643,146,11,85,1,0.582191781,1,3,13.27272727,2,88,345.2727273,73,1731,26.01369863,17,147,1,1,3,2,17,18,17,5,11,30,110,9,12.22222222,110,1,11,21,13,3,12,24,11,7,7,0.227272727,4,4,3,146,0.075342466,90,6,15,15,0,0.166666667,0.416666667,0.416666667,0,3297.048182,22.78851128,43.27822495,10.22072506,0,0.298718962,0.567304564,0.133976474,0,36.63386868,3.798085213,2.885214996,0.681381671,0,0.049786494,0.037820304,0.008931765,0,0,29.5,6.085,85,26,0.305882353
4c27274353a17c504b77d649b9d3a4b29108f715212179098bc958ffc05dfc709aa1e455afeab6f281070baa526523831f7b44f77b83e6180a3554047e7c582b,0,11,131,1,17.7,115,22.19625658,0.379712105,7.44E-05,910.2650175,8691.864734,2863.317099,1,2863.317099,368,40,167,2,0.453804348,1,2,9.2,2,162,1700.15,168,47320,184.798913,67.5,2761,3,1,3,2,17,43,18,28,25,30,211,41,5.146341463,210,0.995260664,13,41,17,26,29,26,10,9,9,0.132701422,7,7,6,368,0.054347826,93,5,21,10,0,0.138888889,0.583333333,0.277777778,0,2680.762048,115.5896463,63.35779285,3.607611656,0,0.633176928,0.347061298,0.019761774,0,28.82539836,23.11792927,3.017037755,0.360761166,0,0.126635386,0.016526728,0.001976177,0,1,465.4666667,-52.22,167,87,0.520958084
e375f7e50505e242cfb1e595c88cb255710c2567dc057b610725cb561dc4cfca5da55d82512fd35ca03f719316558bd3c6eead4fe59ae44d5dd731b6589b9934,0,17,107,1,3.42,39,3.392904693,0.074502945,7.44E-05,117.238657,311.5826137,149.2878065,1,149.2878065,7,2,3,1,0.428571429,1,1,3.5,3.5,6,191,191,352,54.57142857,30,128,24,1,1,2,9,2,6,22,2,5,150,6,25,150,1,8,34,14,21,11,30,6,6,5,0.113333333,2,1,1,7,0.571428571,31,2,9,2,0,0.153846154,0.692307692,0.153846154,0,147.3938055,1.259223938,0.496570587,0.138206482,0,0.664848611,0.262180741,0.072970649,0,4.754638887,0.629611969,0.05517451,0.069103241,0,0.332424305,0.029131193,0.036485324,0,0,4.5,29.745,,,
ecb0f80e1bb0f560dccc17a2c4d7003111fd7016de16a3f9dab4a14e4057d36803ed07321efbb6b9bccb760b5a879c465bdcf08afa6936ac8f9b4e5f5d2b8ccc,1,12,102,4,,0,0,0,0,0,,0,0,,386,331,386,1,1,0,0,1.166163142,1,7,88.09063444,14,1245,75.5388601,16,834,1,0,0,1,13,63,9,22,165,3,41,3,13.66666667,41,1,11,15,6,23,15,6,8,6,4,0.43902439,34,31,28,386,0.240932642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.9666667,-72.895,386,333,0.862694301
29447edb93fa7846ce3f0cf825ca4ca908a350c51a7a54cd09f7e1716288b88da9e7a0ed6e9f768a5d5059f16b3f41787d09816f35bf9f45cbdbc1d47b3997b7,0,8,19,1,49,46,1.786303783,0.024654388,0.000149727,78.66869926,106.6776778,103.6056194,1,103.6056194,80,33,45,1,0.5625,1,3,2.424242424,2,12,444.6666667,135,3403,183.425,61,1716,1,1,3,2,13,13,16,11,10,25,45,9,5,45,1,15,11,10,25,7,18,5,5,5,0.333333333,4,3,3,80,0.125,41,4,13,0,0,0.235294118,0.764705882,0,0,94.19928741,5.097550392,4.308781624,0,0,0.541927542,0.458072458,0,0,2.297543595,1.274387598,0.33144474,0,0,0.135481886,0.035236343,0,0,0,171.7333333,23.24,45,22,0.488888889
154792c5beb2d0807492e289dc8c951e52258ba3f41babc8026b1fb64a94f6f0088159dc7503d200ca97fb840f8df2a93cbf86e7bf0f4aefa81f846e1b6a74df,0,17,107,1,22,93,16.63307056,0.300731659,0.002017021,408.332468,3575.485873,1763.105479,1,1763.105479,77,17,44,1,0.571428571,1,3,4.529411765,1,21,1067.941176,44,10215,235.7792208,88,1961,5,1,3,2,11,10,15,4,11,22,338,31,10.90322581,328,0.970414201,17,79,18,2,25,30,10,9,8,0.079881657,3,3,3,77,0.116883117,74,5,15,12,0,0.15625,0.46875,0.375,0,1570.294247,53.42662716,136.6052399,2.77936554,0,0.277092919,0.708492125,0.014414957,0,21.22019252,10.68532543,9.107015991,0.231613795,0,0.055418584,0.047232808,0.001201246,0,1,203.35,-8.6025,44,21,0.477272727
96e49d25baa6f43f187fddcb137fb4d482f30f20770fc977bb77cc8cef8806c95335153394b75845d493f6bbe5f655523cb9f60000872cc61b104606b6f8f1b7,0,8,72,2,179.22,201,52.00218752,0.295921803,0.000225067,1530.251924,39540.00068,11336.47688,1,11336.47688,56,29,56,1,1,1,1,1.931034483,1,7,82.44827586,52,321,42.69642857,31,307,6,1,1,1,10,8,15,30,8,21,224,43,5.209302326,221,0.986607143,10,53,15,12,14,29,11,8,8,0.120535714,3,2,2,56,0.125,162,9,27,19,1,0.160714286,0.482142857,0.339285714,0.017857143,10084.49775,556.1456022,664.64993,31.17711544,0.006479263,0.444213158,0.530879402,0.024902265,5.18E-06,62.24998612,61.7939558,24.61666407,1.640900813,0.006479263,0.049357018,0.0196622,0.001310646,5.18E-06,3,39.85,172.9425,56,29,0.517857143
7ca83e183320abb2ddfcfe863f17bf9ff8de6a17e23258dbe491512132124744adda8b7996f629380008c5a6202f6d18868869355fac60783084a9d23d55eaa0,0,16,2,1,66.8,121,18.35561746,0.329854012,0.000767708,623.5840693,5051.274063,2404.585888,1,2404.585888,33,13,19,1,0.575757576,1,1,2.538461538,1,12,563.6153846,116,3603,222.030303,67,2441,5,1,1,2,20,5,13,20,6,18,446,26,17.15384615,386,0.865470852,8,289,15,30,26,30,13,13,13,0.087443946,3,2,2,33,0.212121212,101,4,14,12,0,0.133333333,0.466666667,0.4,0,2227.364575,50.94778252,122.4410629,3.832467079,0,0.287481126,0.690893557,0.021625317,0,22.05311461,12.73694563,8.745790209,0.319372257,0,0.071870282,0.04934954,0.00180211,0,0,87.73333333,53.64,,,
a1f43dedb5bcbcdd4b99bbb589b8a39cfaf7b20dd51a7b87cf96d0efb68be0e50b75775c331b7319795a474530cbd0592407732cce7c4c33f06a03857196d0b3,0,15,13,1,58.88,119,15.26894624,0.168981552,0.000823975,448.9279575,2799.010722,1847.542495,1,1847.542495,144,22,93,1,0.645833333,1,1,6.545454545,2,54,403.5,78,3088,61.64583333,24,681,1,1,1,2,18,31,18,10,10,30,63,18,3.5,63,1,14,19,11,18,13,20,9,6,3,0.285714286,5,5,3,144,0.090277778,84,3,22,12,0,0.081081081,0.594594595,0.324324324,0,1356.099168,17.05451298,471.0503969,3.338417053,0,0.034702909,0.958504005,0.006793087,0,16.14403771,5.684837659,21.41138168,0.278201421,0,0.011567636,0.043568364,0.000566091,0,0,82.11666667,46.5625,93,42,0.451612903
eafabab6c0ce8ee52ddb32d57c80372b18f55fc930a42985a2dfdc49d1b9016bbab9b5f513577ff83429dd338239f1d532400623d106e6de9332e14ba734770a,1,11,66,4,,0,0,0,0,0,,0,0,,698,557,698,2,1,1,1,1.253141831,1,9,103.8114901,44,834,82.84097421,45,594,1,1,1,1,11,106,11,1,159,6,13,5,2.6,13,1,8,8,3,6,9,2,8,4,1,1,26,26,23,698,0.107449857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.7166667,-144.5575,698,549,0.786532951
75712fd5b04dfa2cef499fcc3d26da9a3eef44572a82ec30c92b74751f6f7401fca88e2d1a14969102830d9bbb5c4873cb58588e502891e051c719b8168889df,0,11,68,2,75,161,60.43075009,0.276386261,0.000144005,5203.175126,182110.2705,10394.08902,1,10394.08902,25,13,25,1,1,1,2,1.923076923,1,5,171,133,460,88.92,51,460,13,1,2,1,12,4,12,23,5,11,283,38,7.447368421,282,0.996466431,11,57,16,25,36,27,30,15,9,0.190812721,3,2,2,25,0.28,120,8,25,19,0,0.153846154,0.480769231,0.365384615,0,9594.845599,113.405323,676.5032454,9.334848404,0,0.141890844,0.84642955,0.011679606,0,79.95704666,14.17566538,27.06012981,0.491307811,0,0.017736356,0.033857182,0.000614716,0,0,37.05,69.4425,25,9,0.36
ba42d367fb0062199ca7d5dd57da86e04d4a8669342fa6bc4e822853bb8340650d43c99c45f914d53c64575b630ea8ab789f0e9dd48005ea29f2df0385744bb1,1,0,0,5,38.3,0,0,0,0,0,,0,0,,125,98,125,2,1,0,0,1.275510204,1,7,70.98979592,33.5,525,55.656,35,335,2,0,0,1,15,35,7,17,98,2,22,5,4.4,20,0.909090909,11,8,6,17,17,3,8,5,3,0.727272727,35,35,28,125,0.784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,115.95,20.7075,125,98,0.784
83d43a5f1d3564fa7522617d1a6577908e2a3f0b65b8526bdb3d397be0bd1e54db5681525d5c0314bc4a410280432962916f611c29865ff8cdc03f6b04de26d2,1,11,148,5,27.5,0,0,0,0,0,,0,0,,34,32,33,2,0.970588235,0,0,1.0625,1,2,56.625,21.5,438,53.29411765,21.5,363,3,0,0,2,11,24,3,6,34,1,14,2,7,14,1,10,4,4,6,11,2,4,3,3,0.714285714,24,5,5,34,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.88333333,23.0175,33,28,0.848484848
ed8211a5bb6650e611141463eff50f3fcc332eea5f46be2aeb5c25481b9bcc9aa3bb92249203541cb376b51e049ba09a68e9e1ba46333efe7872c9805c4b6359,0,11,141,2,23.5,13,1.241330719,0.007154465,0.000639915,18.47592735,22.73225289,18.61996078,1,18.61996078,30,8,6,1,0.2,1,1,3.75,1.5,19,740.25,311.5,2611,197.4,50.5,1904,10,1,1,2,13,7,15,8,6,14,83,7,11.85714286,82,0.987951807,10,15,15,13,9,22,6,5,4,0.180722892,3,3,2,30,0.266666667,10,2,3,0,0,0.4,0.6,0,0,18.52231407,0.018450737,0.079195976,0,0,0.188953999,0.811046001,0,0,1.852231407,0.009225368,0.026398659,0,0,0.094477,0.270348667,0,0,1,71.88333333,12.6175,,,
91f98074c558bb04dc164e976b73c920392fe17dab81b3cee6fb5a6e7eb1bb7ad0b82fca29bb35734702aef6b56cc1026757eee8405d489fc7af9ae089edc6de,0,11,66,1,69,0,0,0,0,0,,0,0,,17,10,5,1,0.294117647,0,0,1.7,1.5,3,107.1,59,327,63,30,278,6,0,0,2,17,5,8,20,4,8,234,43,5.441860465,234,1,10,40,18,3,20,30,9,8,6,0.098290598,3,3,2,17,0.470588235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.216666667,68.0675,,,
1a997a01463d679405d59fad5815c99d37a9c5a39668f456ac31b716501808c518c3de47586243be9b5768ee253fdb6efb07d1498a76c0d5404a29435f29592f,1,11,68,1,,0,0,0,0,0,,0,0,,179,160,179,3,1,0,0,1.11875,1,4,105.4625,52,1357,94.26815642,48,833,1,0,0,1,14,43,8,19,85,3,33,6,5.5,33,1,14,16,7,19,13,4,8,7,4,0.575757576,27,26,19,179,0.402234637,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.2333333,-42.185,179,161,0.899441341
36281d53853ef104030f70079bba3ce92f15c38375ba66010fd5419fd8853e101f6dfad43c0fed47b4c29f0961f8bb010291c4bec0ace769350f75d5c1ef6c48,0,22,113,6,66.8,2,0.084377527,0.008210659,0.000473022,0.320615768,0.02481725,0.337510109,1,0.337510109,65,16,19,1,0.292307692,1,1,4.0625,2.5,11,709.6875,208.5,3268,174.6923077,29,2111,1,1,1,2,19,11,15,29,9,25,29,6,4.833333333,29,1,8,7,8,11,10,10,5,5,3,0.448275862,5,4,2,65,0.169230769,0,2,2,0,0,0.5,0.5,0,0,0,0.328329086,0.009181023,0,0,0.972797785,0.027202215,0,0,0,0.164164543,0.004590511,0,0,0.486398892,0.013601108,0,0,0,15.95,64.4075,,,
774b0122337194856b8bb7362769b044799dcef127432c5b3674471674e69766171caadcdacba4045c839829c744bebcf4237b07182951156f4c91862901f766,0,18,138,2,66.8,5,3.741319656,0.024007797,0.00063324,21.31628799,74.31394401,22.44791794,1,22.44791794,209,82,6,1,0.028708134,1,1,2.548780488,1,34,190.6585366,115.5,1592,74.80382775,45,863,2,1,2,2,17,29,14,21,20,28,161,44,3.659090909,146,0.906832298,16,26,18,2,13,29,8,7,5,0.124223602,5,5,4,209,0.066985646,3,1,2,0,0,0.333333333,0.666666667,0,0,1.083614349,0.0141716,21.35013199,0,0,0.000663331,0.999336669,0,0,0.361204783,0.0141716,10.67506599,0,0,0.000663331,0.499668335,0,0,15,6.1,64.385,,,
4b22799e6f1878e1f1d7fd9e27291efb93fe97965c3a49534294c172031124303056de963d8a0d21493268686c0680a8b605fae1d89087e6b8adc279a8b49aad,0,8,18,1,29,1,0.065245628,0.015518188,0.014152527,0.16606617,0.007624052,0.195736885,1,0.195736885,66,27,34,1,0.515151515,1,1,2.444444444,1,11,90.14814815,59,391,36.87878788,24,152,5,1,1,2,12,16,13,27,11,22,89,13,6.846153846,89,1,10,21,14,3,12,23,10,6,3,0.213483146,5,5,4,66,0.212121212,1,2,0,0,0,1,0,0,0,0.014152527,0.181584358,0,0,0,1,0,0,0,0.014152527,0.090792179,0,0,0,0.5,0,0,0,0,20.01666667,25.9975,34,16,0.470588235
7ad7a9b802efa7f52f9ac1c350cef7b7fc23dd7f5852ace09452820d7dd7887a02fedbaffe73e3979cc0acee08de9c378bd23c0e9c16e87cf4dad396230380a8,0,11,141,1,11,0,0,0,0,0,,0,0,,8,5,,,,,,1.6,1,3,78.6,19,192,49.125,23.5,137,11,1,1,1,16,3,5,13,2,5,36,4,9,36,1,9,12,10,17,5,11,4,3,3,0.277777778,2,1,1,8,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,
63986fabca8abea1707eb9cc4ad582b5a036dc0738bb1dc56322b999b8b92a395a6b18bed203cb38905de698bce61a4dc9ee9efc112fe42570c68cb93d396794,0,11,143,1,34.6,3,0.003498077,0.001036644,7.44E-05,0.011844635,3.16E-05,0.01399231,1,0.01399231,5,2,1,1,0.2,1,1,2.5,2.5,4,1060.5,1060.5,1967,424.2,58,1967,9,1,1,2,17,2,4,13,2,4,16,3,5.333333333,16,1,17,7,4,11,5,6,5,3,3,0.6875,1,1,1,5,0.6,0,1,3,0,0,0.25,0.75,0,0,0,0.00179863,0.01219368,0,0,0.128544166,0.871455834,0,0,0,0.00179863,0.00406456,0,0,0.128544166,0.290485278,0,0,0,32.78333333,29.6825,,,
a8c21d0d31118fc9afee47cd8dd4a6d88017998fb6b07f9ffe3bf6bdb1407c2f3a31549534f9c5d25e454aa752d40a9bfb5a98964716ccd4bf79ac7bd751adfe,0,20,42,1,14.93,19,0.75779109,0.049209595,0.001815796,11.27706242,6.413535366,15.1558218,1,15.1558218,89,14,39,1,0.438202247,1,2,6.357142857,3.5,34,268.8571429,101,856,42.29213483,26,351,1,1,2,2,9,11,15,15,9,24,61,15,4.066666667,61,1,10,19,14,6,20,14,19,6,4,0.475409836,3,3,3,89,0.101123596,14,1,5,0,0,0.166666667,0.833333333,0,0,14.85864258,0.05777359,0.239405632,0,0,0.194406559,0.805593441,0,0,1.061331613,0.05777359,0.047881126,0,0,0.194406559,0.161118688,0,0,0,17.6,12.29,39,23,0.58974359
6a0b401b94550089286bf22b3506d2e4a003707de949e177d4b5abd3886d947c04ec2983b20b9d83d51ffd44d119bb3f21d18b152e7c98b65be071b928b4298f,0,22,44,1,13.6,0,0,0,0,0,,0,0,,30,17,30,1,1,1,2,1.764705882,1,5,297.7647059,177,1160,168.7333333,82,1160,9,1,2,1,18,4,14,15,5,17,26,7,3.714285714,26,1,13,9,8,10,5,10,5,3,3,0.423076923,2,1,1,30,0.133333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.36666667,0.945,30,9,0.3
9a4700e4e2c8c2aa1a71b85dc3e05d76b144e21efb212e455918cb842c45be339fd3e509496a9ecdde89add65d30f78256c5a53c31c11cca0963461869f46586,0,8,110,1,5.6,81,80.81200307,0.34944725,9.44E-05,5822.49797,367822.9023,7515.516286,1,7515.516286,141,39,58,1,0.411347518,1,1,3.615384615,2,19,336.1794872,105,1688,92.9858156,48,751,4,1,1,2,20,20,18,22,13,29,100,12,8.333333333,99,0.99,15,28,17,2,24,29,16,7,5,0.28,8,6,4,141,0.127659574,63,5,18,7,0,0.166666667,0.6,0.233333333,0,7368.845102,33.59096432,112.1389303,0.941288948,0,0.229022249,0.76456007,0.006417682,0,116.9657953,6.718192863,6.229940573,0.13446985,0,0.04580445,0.042475559,0.000916812,0,1,85.61666667,37.6575,58,11,0.189655172
